context,question,answer,source,type
"Điều 52 như sau:
“b) Trong thời gian chưa thực hiện phương án xử lý, chưa lựa chọn được nhà đầu tư thay thế, cơ quan ký kết hợp đồng chịu trách nhiệm tổ chức bảo đảm an toàn, chống xuống cấp cho công trình, hệ thống cơ sở hạ tầng đối với dự án đang trong giai đoạn xây dựng; tổ chức vận hành, kinh doanh công trình, hệ thống cơ sở hạ tầng nhằm bảo đảm tính liên tục của việc cung cấp sản phẩm, dịch vụ công đối với dự án đang trong giai đoạn vận hành. Đối với kết cấu hạ tầng đường bộ, cơ quan ký kết hợp đồng còn phải chịu trách nhiệm theo quy định của pháp luật về đường bộ và quy định khác của pháp luật có liên quan.”.
c) Sửa đổi, bổ sung điểm b khoản 4",Cơ quan ký kết hợp đồng có trách nhiệm gì trong thời gian chưa thực hiện phương án xử lý?,"Cơ quan ký kết hợp đồng có trách nhiệm tổ chức bảo đảm an toàn, chống xuống cấp cho công trình, hệ thống cơ sở hạ tầng đối với dự án đang trong giai đoạn xây dựng và tổ chức vận hành, kinh doanh công trình, hệ thống cơ sở hạ tầng nhằm bảo đảm tính liên tục của việc cung cấp sản phẩm, dịch vụ công đối với dự án đang trong giai đoạn vận hành.",Luật-35-2024-QH15,direct
"Điều 52 như sau:
“b) Trong thời gian chưa thực hiện phương án xử lý, chưa lựa chọn được nhà đầu tư thay thế, cơ quan ký kết hợp đồng chịu trách nhiệm tổ chức bảo đảm an toàn, chống xuống cấp cho công trình, hệ thống cơ sở hạ tầng đối với dự án đang trong giai đoạn xây dựng; tổ chức vận hành, kinh doanh công trình, hệ thống cơ sở hạ tầng nhằm bảo đảm tính liên tục của việc cung cấp sản phẩm, dịch vụ công đối với dự án đang trong giai đoạn vận hành. Đối với kết cấu hạ tầng đường bộ, cơ quan ký kết hợp đồng còn phải chịu trách nhiệm theo quy định của pháp luật về đường bộ và quy định khác của pháp luật có liên quan.”.
c) Sửa đổi, bổ sung điểm b khoản 4",Nếu dự án đang trong giai đoạn xây dựng thì cơ quan ký kết hợp đồng có trách nhiệm như thế nào?,"Nếu dự án đang trong giai đoạn xây dựng, cơ quan ký kết hợp đồng chịu trách nhiệm tổ chức bảo đảm an toàn, chống xuống cấp cho công trình, hệ thống cơ sở hạ tầng.",Luật-35-2024-QH15,condition
2. Cơ sở đào tạo lái xe ô tô thực hiện trang bị thiết bị giám sát thời gian và quãng đường học thực hành lái xe của học viên trên xe tập lái trên sân tập lái kể từ ngày Quy chuẩn thay thế Quy chuẩn QCVN 105:2020/BGTVT (Quy chuẩn kỹ thuật quốc gia về thiết bị giám sát thời gian và quãng đường học thực hành lái xe) có hiệu lực thi hành.,Cơ sở đào tạo lái xe ô tô cần trang bị thiết bị gì cho xe tập lái?,Cơ sở đào tạo lái xe ô tô cần trang bị thiết bị giám sát thời gian và quãng đường học thực hành lái xe cho xe tập lái trên sân tập lái.,Nghị định 41.2024.NĐ-CP,direct
"Điều 1 Nghị định số 138/2018/NĐ-CP ngày 08 tháng 10 năm 2018) như sau:
""1. Tiêu chuẩn chung: Giáo viên dạy lái xe phải đáp ứng tiêu chuẩn theo quy định của pháp luật về giáo dục nghề nghiệp."";
b) Sửa đổi, bổ sung khoản 4",Tiêu chuẩn chung của giáo viên dạy lái xe là gì?,Tiêu chuẩn chung của giáo viên dạy lái xe là phải đáp ứng tiêu chuẩn theo quy định của pháp luật về giáo dục nghề nghiệp.,Nghị định 41.2024.NĐ-CP,direct
"4. Phạt tiền từ 8.000.000 đồng đến 10.000.000 đồng đối với một trong các hành vi vi phạm sau đây:
a) Điều khiển phương tiện không gắn biển số tạm thời hoặc gắn biển số tạm thời không do cơ quan có thẩm quyền cấp (nếu có quy định phải gắn biển số tạm thời);
b) Điều khiển xe ô tô có tay lái bên phải tham gia giao thông mà không đi theo đoàn, không có người, phương tiện hỗ trợ, hướng dẫn giao thông theo quy định.",Mức phạt cao nhất cho việc điều khiển phương tiện không gắn biển số tạm thời là bao nhiêu?,Mức phạt cao nhất cho việc điều khiển phương tiện không gắn biển số tạm thời là 10.000.000 đồng.,NĐ 168/2024/NĐ-CP,direct
"4. Phạt tiền từ 8.000.000 đồng đến 10.000.000 đồng đối với một trong các hành vi vi phạm sau đây:
a) Điều khiển phương tiện không gắn biển số tạm thời hoặc gắn biển số tạm thời không do cơ quan có thẩm quyền cấp (nếu có quy định phải gắn biển số tạm thời);
b) Điều khiển xe ô tô có tay lái bên phải tham gia giao thông mà không đi theo đoàn, không có người, phương tiện hỗ trợ, hướng dẫn giao thông theo quy định.",Nếu điều khiển xe ô tô có tay lái bên phải tham gia giao thông mà không đi theo đoàn thì sẽ bị xử lý như thế nào?,"Nếu điều khiển xe ô tô có tay lái bên phải tham gia giao thông mà không đi theo đoàn, không có người, phương tiện hỗ trợ, hướng dẫn giao thông theo quy định, thì sẽ bị phạt tiền từ 8.000.000 đồng đến 10.000.000 đồng.",NĐ 168/2024/NĐ-CP,condition
"4. Phạt tiền từ 8.000.000 đồng đến 10.000.000 đồng đối với một trong các hành vi vi phạm sau đây:
a) Điều khiển phương tiện không gắn biển số tạm thời hoặc gắn biển số tạm thời không do cơ quan có thẩm quyền cấp (nếu có quy định phải gắn biển số tạm thời);
b) Điều khiển xe ô tô có tay lái bên phải tham gia giao thông mà không đi theo đoàn, không có người, phương tiện hỗ trợ, hướng dẫn giao thông theo quy định.",Những hành vi vi phạm giao thông nào sẽ bị phạt tiền từ 8.000.000 đồng đến 10.000.000 đồng?,"Những hành vi vi phạm giao thông sẽ bị phạt tiền từ 8.000.000 đồng đến 10.000.000 đồng bao gồm điều khiển phương tiện không gắn biển số tạm thời hoặc gắn biển số tạm thời không do cơ quan có thẩm quyền cấp, và điều khiển xe ô tô có tay lái bên phải tham gia giao thông mà không đi theo đoàn, không có người, phương tiện hỗ trợ, hướng dẫn giao thông theo quy định.",NĐ 168/2024/NĐ-CP,synthesis
"15. Ngoài việc bị phạt tiền, cá nhân thực hiện hành vi quy định tại khoản 14 Điều này nếu là người điều khiển phương tiện còn bị áp dụng hình thức xử phạt bổ sung tước quyền sử dụng giấy phép lát xe từ 22 tháng đến 24 tháng.",Mức phạt tước quyền sử dụng giấy phép lái xe đối với người điều khiển phương tiện là bao lâu?,Mức phạt tước quyền sử dụng giấy phép lái xe đối với người điều khiển phương tiện là từ 22 tháng đến 24 tháng.,NĐ 168/2024/NĐ-CP,direct
"15. Ngoài việc bị phạt tiền, cá nhân thực hiện hành vi quy định tại khoản 14 Điều này nếu là người điều khiển phương tiện còn bị áp dụng hình thức xử phạt bổ sung tước quyền sử dụng giấy phép lát xe từ 22 tháng đến 24 tháng.",Nếu người điều khiển phương tiện không thực hiện hành vi quy định tại khoản 14 thì có bị áp dụng hình thức xử phạt bổ sung tước quyền sử dụng giấy phép lái xe không?,Nếu người điều khiển phương tiện không thực hiện hành vi quy định tại khoản 14 thì không bị áp dụng hình thức xử phạt bổ sung tước quyền sử dụng giấy phép lái xe.,NĐ 168/2024/NĐ-CP,condition
"15. Ngoài việc bị phạt tiền, cá nhân thực hiện hành vi quy định tại khoản 14 Điều này nếu là người điều khiển phương tiện còn bị áp dụng hình thức xử phạt bổ sung tước quyền sử dụng giấy phép lát xe từ 22 tháng đến 24 tháng.",Hình thức xử phạt đối với người điều khiển phương tiện thực hiện hành vi quy định tại khoản 14 gồm những gì?,Hình thức xử phạt đối với người điều khiển phương tiện thực hiện hành vi quy định tại khoản 14 gồm bị phạt tiền và áp dụng hình thức xử phạt bổ sung tước quyền sử dụng giấy phép lái xe từ 22 tháng đến 24 tháng.,NĐ 168/2024/NĐ-CP,synthesis
"9. Gờ, gồ giảm tốc được lắp đặt ở các vị trí cần cảnh báo hoặc bắt buộc người điều khiển phương tiện tham gia giao thông đường bộ giảm tốc độ để bảo đảm an toàn giao thông;
10. Công trình khác phục vụ an toàn giao thông đường bộ.","Gờ, gồ giảm tốc được lắp đặt để làm gì?","Gờ, gồ giảm tốc được lắp đặt để cảnh báo hoặc bắt buộc người điều khiển phương tiện tham gia giao thông đường bộ giảm tốc độ nhằm bảo đảm an toàn giao thông.",Luật-35-2024-QH15,direct
"2. Người tham gia giao thông đường bộ phải chấp hành báo hiệu đường bộ theo thứ tự ưu tiên từ trên xuống dưới như sau:
a) Hiệu lệnh của người điều khiển giao thông;
b) Tín hiệu đèn giao thông;
c) Biển báo hiệu đường bộ;
d) Vạch kẻ đường và các dấu hiệu khác trên mặt đường;
đ) Cọc tiêu, tường bảo vệ, rào chắn, đinh phản quang, tiêu phản quang,
cột Km, cọc H;
e) Thiết bị âm thanh báo hiệu đường bộ.",Người tham gia giao thông đường bộ phải tuân thủ hiệu lệnh của ai?,Người tham gia giao thông đường bộ phải chấp hành hiệu lệnh của người điều khiển giao thông.,luat trật tự,direct
"2. Người tham gia giao thông đường bộ phải chấp hành báo hiệu đường bộ theo thứ tự ưu tiên từ trên xuống dưới như sau:
a) Hiệu lệnh của người điều khiển giao thông;
b) Tín hiệu đèn giao thông;
c) Biển báo hiệu đường bộ;
d) Vạch kẻ đường và các dấu hiệu khác trên mặt đường;
đ) Cọc tiêu, tường bảo vệ, rào chắn, đinh phản quang, tiêu phản quang,
cột Km, cọc H;
e) Thiết bị âm thanh báo hiệu đường bộ.",Nếu người điều khiển giao thông và tín hiệu đèn giao thông mâu thuẫn thì người tham gia giao thông phải làm theo hiệu lệnh của ai?,Người tham gia giao thông phải làm theo hiệu lệnh của người điều khiển giao thông vì hiệu lệnh của người điều khiển giao thông có ưu tiên cao hơn tín hiệu đèn giao thông.,luat trật tự,condition
"2. Việc cấp chứng nhận đăng ký xe cơ giới, xe máy chuyên dùng trong trường hợp thay đổi chủ xe phải bảo đảm các điều kiện sau đây:
a) Chứng nhận thu hồi đăng ký xe, biển số xe; chứng nhận thu hồi đăng ký xe đối với trường hợp chuyển nhượng, trao đổi, tặng cho, để thừa kế xe gắn với biển số xe trúng đấu giá;
b) Các điều kiện quy định tại điểm b và điểm c khoản 1 Điều này.",Điều kiện cần thiết để thay đổi chủ xe là gì?,"Điều kiện cần thiết để thay đổi chủ xe bao gồm chứng nhận thu hồi đăng ký xe, biển số xe và các điều kiện quy định tại điểm b và điểm c khoản 1 Điều này.",luat trật tự,direct
"2. Việc cấp chứng nhận đăng ký xe cơ giới, xe máy chuyên dùng trong trường hợp thay đổi chủ xe phải bảo đảm các điều kiện sau đây:
a) Chứng nhận thu hồi đăng ký xe, biển số xe; chứng nhận thu hồi đăng ký xe đối với trường hợp chuyển nhượng, trao đổi, tặng cho, để thừa kế xe gắn với biển số xe trúng đấu giá;
b) Các điều kiện quy định tại điểm b và điểm c khoản 1 Điều này.",Quy trình và điều kiện để chuyển nhượng xe gắn với biển số xe trúng đấu giá bao gồm những gì?,"Quy trình và điều kiện để chuyển nhượng xe gắn với biển số xe trúng đấu giá bao gồm chứng nhận thu hồi đăng ký xe, biển số xe và các điều kiện quy định tại điểm b và điểm c khoản 1 Điều này.",luat trật tự,synthesis
"Điều 34. Thi công xây dựng công trình thủy lợi, thủy điện trong phạm vi bảo vệ công trình đường bộ đang khai thác
1. Khi thi công xây dựng công trình thủy lợi, thủy điện trong phạm vi bảo vệ công trình đường bộ đang khai thác phải thực hiện theo quy định tại","Thi công xây dựng công trình thủy lợi, thủy điện trong phạm vi bảo vệ công trình đường bộ đang khai thác cần thực hiện những quy định gì?","Khi thi công xây dựng công trình thủy lợi, thủy điện trong phạm vi bảo vệ công trình đường bộ đang khai thác phải thực hiện theo quy định tại các điều khoản tương ứng.",Luật-35-2024-QH15,direct
"11. Tịch thu phương tiện đối với người điều khiển xe thực hiện một trong các hành vi vi phạm sau đây:
a) Buông cả hai tay khi đang điều khiển xe; dùng chân điều khiển xe; ngồi về một bên điều khiển xe; nằm trên yên xe điều khiển xe; thay người điều khiển khi xe đang chạy; quay người về phía sau để điều khiển xe hoặc bịt mắt điều khiển xe;
b) Điều khiển xe chạy bằng một bánh đối với xe hai bánh, chạy bằng hai bánh đối với xe ba bánh;
c) Tái phạm hành vi điều khiển xe lạng lách, đánh võng quy định tại điểm a khoản 9 Điều này.",Mức phạt đối với người điều khiển xe buông cả hai tay khi đang điều khiển xe là gì?,Người điều khiển xe buông cả hai tay khi đang điều khiển xe sẽ bị tịch thu phương tiện.,NĐ 168/2024/NĐ-CP,direct
"11. Tịch thu phương tiện đối với người điều khiển xe thực hiện một trong các hành vi vi phạm sau đây:
a) Buông cả hai tay khi đang điều khiển xe; dùng chân điều khiển xe; ngồi về một bên điều khiển xe; nằm trên yên xe điều khiển xe; thay người điều khiển khi xe đang chạy; quay người về phía sau để điều khiển xe hoặc bịt mắt điều khiển xe;
b) Điều khiển xe chạy bằng một bánh đối với xe hai bánh, chạy bằng hai bánh đối với xe ba bánh;
c) Tái phạm hành vi điều khiển xe lạng lách, đánh võng quy định tại điểm a khoản 9 Điều này.",Nếu người điều khiển xe nằm trên yên xe điều khiển xe thì có bị tịch thu phương tiện không?,Người điều khiển xe nằm trên yên xe điều khiển xe sẽ bị tịch thu phương tiện.,NĐ 168/2024/NĐ-CP,condition
"11. Tịch thu phương tiện đối với người điều khiển xe thực hiện một trong các hành vi vi phạm sau đây:
a) Buông cả hai tay khi đang điều khiển xe; dùng chân điều khiển xe; ngồi về một bên điều khiển xe; nằm trên yên xe điều khiển xe; thay người điều khiển khi xe đang chạy; quay người về phía sau để điều khiển xe hoặc bịt mắt điều khiển xe;
b) Điều khiển xe chạy bằng một bánh đối với xe hai bánh, chạy bằng hai bánh đối với xe ba bánh;
c) Tái phạm hành vi điều khiển xe lạng lách, đánh võng quy định tại điểm a khoản 9 Điều này.",Những hành vi vi phạm nào của người điều khiển xe sẽ bị tịch thu phương tiện?,"Người điều khiển xe sẽ bị tịch thu phương tiện khi thực hiện các hành vi như buông cả hai tay, dùng chân điều khiển xe, ngồi về một bên điều khiển xe, nằm trên yên xe điều khiển xe, thay người điều khiển khi xe đang chạy, quay người về phía sau để điều khiển xe hoặc bịt mắt điều khiển xe, điều khiển xe chạy bằng một bánh đối với xe hai bánh, chạy bằng hai bánh đối với xe ba bánh, hoặc tái phạm hành vi điều khiển xe lạng lách, đánh võng.",NĐ 168/2024/NĐ-CP,synthesis
"Điều 26. Giao thông trong hầm đường bộ
Người điều khiển phương tiện tham gia giao thông đường bộ khi điều khiển phương tiện trong hầm đường bộ phải tuân thủ quy tắc giao thông đường bộ sau đây:
1. Xe cơ giới, xe máy chuyên dùng phải bật đèn chiếu gần; xe thô sơ phải bật đèn hoặc có vật phát sáng báo hiệu;","Khi đi trong hầm đường bộ, người lái xe cần bật loại đèn gì?","Khi đi trong hầm đường bộ, người lái xe cần bật đèn chiếu gần.",luat trật tự,direct
"Điều 26. Giao thông trong hầm đường bộ
Người điều khiển phương tiện tham gia giao thông đường bộ khi điều khiển phương tiện trong hầm đường bộ phải tuân thủ quy tắc giao thông đường bộ sau đây:
1. Xe cơ giới, xe máy chuyên dùng phải bật đèn chiếu gần; xe thô sơ phải bật đèn hoặc có vật phát sáng báo hiệu;","Nếu xe thô sơ không có đèn, thì người lái cần phải làm gì để đảm bảo an toàn giao thông?","Nếu xe thô sơ không có đèn, thì người lái cần phải có vật phát sáng báo hiệu để đảm bảo an toàn giao thông.",luat trật tự,condition
"Điều 26. Giao thông trong hầm đường bộ
Người điều khiển phương tiện tham gia giao thông đường bộ khi điều khiển phương tiện trong hầm đường bộ phải tuân thủ quy tắc giao thông đường bộ sau đây:
1. Xe cơ giới, xe máy chuyên dùng phải bật đèn chiếu gần; xe thô sơ phải bật đèn hoặc có vật phát sáng báo hiệu;",Người điều khiển phương tiện tham gia giao thông đường bộ trong hầm đường bộ cần tuân thủ những quy tắc giao thông cơ bản nào?,"Người điều khiển phương tiện tham gia giao thông đường bộ khi điều khiển phương tiện trong hầm đường bộ phải tuân thủ quy tắc giao thông đường bộ, trong đó xe cơ giới, xe máy chuyên dùng phải bật đèn chiếu gần và xe thô sơ phải bật đèn hoặc có vật phát sáng báo hiệu.",luat trật tự,synthesis
"2. Lực lượng Cảnh sát giao thông chịu trách nhiệm tổ chức tuần tra, kiểm soát, xử lý vi phạm pháp luật về trật tự, an toàn giao thông đường bộ đối với xe ô tô vận chuyển hàng hóa quá tải lưu hành trên đường bộ.",Nếu xe ô tô vận chuyển hàng hóa quá tải thì sẽ bị xử lý như thế nào?,"Xe ô tô vận chuyển hàng hóa quá tải sẽ bị lực lượng Cảnh sát giao thông xử lý vi phạm pháp luật về trật tự, an toàn giao thông đường bộ.",luat trật tự,condition
"2. Lực lượng Cảnh sát giao thông chịu trách nhiệm tổ chức tuần tra, kiểm soát, xử lý vi phạm pháp luật về trật tự, an toàn giao thông đường bộ đối với xe ô tô vận chuyển hàng hóa quá tải lưu hành trên đường bộ.","Quy trình tuần tra, kiểm soát và xử lý vi phạm pháp luật về trật tự, an toàn giao thông đường bộ đối với xe ô tô vận chuyển hàng hóa quá tải gồm những bước nào?","Quy trình tuần tra, kiểm soát và xử lý vi phạm pháp luật về trật tự, an toàn giao thông đường bộ đối với xe ô tô vận chuyển hàng hóa quá tải gồm tổ chức tuần tra, kiểm soát, xử lý vi phạm pháp luật.",luat trật tự,synthesis
"Điều 1 Nghị định số 138/2018/NĐ-CP ngày 08 tháng 10 năm 2018) như sau:
""4. Sở Giao thông vận tải cấp Giấy chứng nhận giáo viên dạy thực hành lái xe cho giáo viên thuộc các cơ sở đào tạo do địa phương quản lý hoặc các cá nhân."".
3. Sửa đổi, bổ sung",Giấy chứng nhận giáo viên dạy thực hành lái xe được cấp bởi cơ quan nào?,Sở Giao thông vận tải cấp Giấy chứng nhận giáo viên dạy thực hành lái xe.,Nghị định 41.2024.NĐ-CP,direct
"Điều 1 Nghị định số 138/2018/NĐ-CP ngày 08 tháng 10 năm 2018) như sau:
""4. Sở Giao thông vận tải cấp Giấy chứng nhận giáo viên dạy thực hành lái xe cho giáo viên thuộc các cơ sở đào tạo do địa phương quản lý hoặc các cá nhân."".
3. Sửa đổi, bổ sung",Nếu giáo viên dạy thực hành lái xe thuộc cơ sở đào tạo của trung ương thì có được Sở Giao thông vận tải cấp giấy chứng nhận hay không?,Giáo viên dạy thực hành lái xe thuộc cơ sở đào tạo của trung ương không được Sở Giao thông vận tải cấp giấy chứng nhận.,Nghị định 41.2024.NĐ-CP,condition
"3. Hành vi vi phạm hành chính đã kết thúc, hành vi vi phạm hành chính đang thực hiện
a) Việc xác định hành vi vi phạm hành chính đã kết thúc, hành vi vi phạm hành chính đang thực hiện để tính thời hiệu xử phạt vi phạm hành chính được thực hiện theo quy định của pháp luật về xử lý vi phạm hành chính;
b) Đối với các hành vi vi phạm được phát hiện thông qua phương tiện, thiết bị kỹ thuật nghiệp vụ, phương tiện, thiết bị kỹ thuật do cá nhân, tổ chức cung cấp: thời điểm chấm dứt hành vi vi phạm được tính từ thời điểm phương tiện, thiết bị kỹ thuật nghiệp vụ, phương tiện, thiết bị kỹ thuật ghi nhận hành vi vi phạm.",Thời điểm chấm dứt hành vi vi phạm được tính như thế nào khi phát hiện thông qua phương tiện kỹ thuật?,"Thời điểm chấm dứt hành vi vi phạm được tính từ thời điểm phương tiện, thiết bị kỹ thuật nghiệp vụ, phương tiện, thiết bị kỹ thuật ghi nhận hành vi vi phạm.",NĐ 168/2024/NĐ-CP,direct
"3. Hành vi vi phạm hành chính đã kết thúc, hành vi vi phạm hành chính đang thực hiện
a) Việc xác định hành vi vi phạm hành chính đã kết thúc, hành vi vi phạm hành chính đang thực hiện để tính thời hiệu xử phạt vi phạm hành chính được thực hiện theo quy định của pháp luật về xử lý vi phạm hành chính;
b) Đối với các hành vi vi phạm được phát hiện thông qua phương tiện, thiết bị kỹ thuật nghiệp vụ, phương tiện, thiết bị kỹ thuật do cá nhân, tổ chức cung cấp: thời điểm chấm dứt hành vi vi phạm được tính từ thời điểm phương tiện, thiết bị kỹ thuật nghiệp vụ, phương tiện, thiết bị kỹ thuật ghi nhận hành vi vi phạm.",Quy trình tính thời hiệu xử phạt vi phạm hành chính bao gồm những bước gì và dựa trên những quy định nào?,"Việc xác định hành vi vi phạm hành chính đã kết thúc, hành vi vi phạm hành chính đang thực hiện để tính thời hiệu xử phạt vi phạm hành chính được thực hiện theo quy định của pháp luật về xử lý vi phạm hành chính.",NĐ 168/2024/NĐ-CP,synthesis
"2. Phạt tiền từ 1.000.000 đồng đến 2.000.000 đồng đối với một trong các hành vi vi phạm sau đây:
a) Mang hóa chất độc hại, chất dễ cháy, nổ, hàng nguy hiểm hoặc hàng cấm lưu thông trên xe chở khách;
b) Đu, bám vào thành xe; đứng, ngồi, nằm trên mui xe, nóc xe, trong khoang chở hành lý; tự ý mở cửa xe hoặc có hành vi khác không bảo đảm an toàn khi xe đang chạy.",Mức phạt đối với hành vi mang hóa chất độc hại trên xe chở khách là bao nhiêu?,Mức phạt đối với hành vi mang hóa chất độc hại trên xe chở khách là từ 1.000.000 đồng đến 2.000.000 đồng.,NĐ 168/2024/NĐ-CP,direct
"2. Phạt tiền từ 1.000.000 đồng đến 2.000.000 đồng đối với một trong các hành vi vi phạm sau đây:
a) Mang hóa chất độc hại, chất dễ cháy, nổ, hàng nguy hiểm hoặc hàng cấm lưu thông trên xe chở khách;
b) Đu, bám vào thành xe; đứng, ngồi, nằm trên mui xe, nóc xe, trong khoang chở hành lý; tự ý mở cửa xe hoặc có hành vi khác không bảo đảm an toàn khi xe đang chạy.",Nếu tôi đứng trên mui xe khi xe đang chạy thì sẽ bị phạt như thế nào?,"Nếu bạn đứng trên mui xe khi xe đang chạy, bạn sẽ bị phạt tiền từ 1.000.000 đồng đến 2.000.000 đồng.",NĐ 168/2024/NĐ-CP,condition
"2. Phạt tiền từ 1.000.000 đồng đến 2.000.000 đồng đối với một trong các hành vi vi phạm sau đây:
a) Mang hóa chất độc hại, chất dễ cháy, nổ, hàng nguy hiểm hoặc hàng cấm lưu thông trên xe chở khách;
b) Đu, bám vào thành xe; đứng, ngồi, nằm trên mui xe, nóc xe, trong khoang chở hành lý; tự ý mở cửa xe hoặc có hành vi khác không bảo đảm an toàn khi xe đang chạy.",Những hành vi nào trên xe chở khách được coi là không bảo đảm an toàn và sẽ bị phạt?,"Những hành vi trên xe chở khách được coi là không bảo đảm an toàn và sẽ bị phạt bao gồm: đu, bám vào thành xe; đứng, ngồi, nằm trên mui xe, nóc xe, trong khoang chở hành lý; tự ý mở cửa xe hoặc có hành vi khác không bảo đảm an toàn khi xe đang chạy.",NĐ 168/2024/NĐ-CP,synthesis
"Điều 76. Dịch vụ thu gom hàng, chuyển tải, kho bãi hàng hoá trong hoạt động vận tải đường bộ
1. Đơn vị kinh doanh dịch vụ đại lý thu gom hàng, dịch vụ chuyển tải, dịch vụ kho bãi hàng hoá được thành lập theo quy định của pháp luật về doanh nghiệp, pháp luật về hợp tác xã.",Muốn kinh doanh dịch vụ kho bãi hàng hoá cần đáp ứng điều kiện gì?,"Muốn kinh doanh dịch vụ kho bãi hàng hoá cần được thành lập theo quy định của pháp luật về doanh nghiệp, pháp luật về hợp tác xã.",Luật-35-2024-QH15,direct
"Điều 76. Dịch vụ thu gom hàng, chuyển tải, kho bãi hàng hoá trong hoạt động vận tải đường bộ
1. Đơn vị kinh doanh dịch vụ đại lý thu gom hàng, dịch vụ chuyển tải, dịch vụ kho bãi hàng hoá được thành lập theo quy định của pháp luật về doanh nghiệp, pháp luật về hợp tác xã.",Nếu một công ty muốn cung cấp dịch vụ chuyển tải thì cần phải làm gì?,Công ty cần phải được thành lập theo quy định của pháp luật về doanh nghiệp hoặc pháp luật về hợp tác xã để cung cấp dịch vụ chuyển tải.,Luật-35-2024-QH15,condition
"Điều 76. Dịch vụ thu gom hàng, chuyển tải, kho bãi hàng hoá trong hoạt động vận tải đường bộ
1. Đơn vị kinh doanh dịch vụ đại lý thu gom hàng, dịch vụ chuyển tải, dịch vụ kho bãi hàng hoá được thành lập theo quy định của pháp luật về doanh nghiệp, pháp luật về hợp tác xã.",Các dịch vụ hỗ trợ vận tải đường bộ bao gồm những loại nào và quy trình thành lập như thế nào?,"Các dịch vụ hỗ trợ vận tải đường bộ bao gồm dịch vụ đại lý thu gom hàng, dịch vụ chuyển tải, dịch vụ kho bãi hàng hoá. Các đơn vị kinh doanh những dịch vụ này được thành lập theo quy định của pháp luật về doanh nghiệp, pháp luật về hợp tác xã.",Luật-35-2024-QH15,synthesis
"5. Phạt tiền từ 800.000 đồng đến 1.200.000 đồng trên mỗi người vượt quá quy định được phép chở của phương tiện nhưng tổng mức phạt tiền tối đa không vượt quá 75.000.000 đồng đối với chủ phương tiện là cá nhân, từ 1.600.000 đồng đến 2.400.000 đồng trên mỗi người vượt quá quy định được phép chở của phương tiện nhưng tổng mức phạt tiền tối đa không vượt quá 150.000.000 đồng đối với chủ phương tiện là tổ chức giao phương tiện hoặc để cho người làm công, người đại diện điều khiển phương tiện thực hiện hành vi vi phạm quy định tại khoản 2",Mức phạt tiền tối đa cho chủ phương tiện là cá nhân khi chở quá số người quy định là bao nhiêu?,Mức phạt tiền tối đa cho chủ phương tiện là cá nhân khi chở quá số người quy định là 75.000.000 đồng.,NĐ 168/2024/NĐ-CP,direct
"5. Phạt tiền từ 800.000 đồng đến 1.200.000 đồng trên mỗi người vượt quá quy định được phép chở của phương tiện nhưng tổng mức phạt tiền tối đa không vượt quá 75.000.000 đồng đối với chủ phương tiện là cá nhân, từ 1.600.000 đồng đến 2.400.000 đồng trên mỗi người vượt quá quy định được phép chở của phương tiện nhưng tổng mức phạt tiền tối đa không vượt quá 150.000.000 đồng đối với chủ phương tiện là tổ chức giao phương tiện hoặc để cho người làm công, người đại diện điều khiển phương tiện thực hiện hành vi vi phạm quy định tại khoản 2","Nếu chủ phương tiện là tổ chức và giao phương tiện cho người làm công điều khiển, thì họ sẽ bị phạt như thế nào khi chở quá số người quy định?","Chủ phương tiện là tổ chức sẽ bị phạt từ 1.600.000 đồng đến 2.400.000 đồng trên mỗi người vượt quá quy định được phép chở của phương tiện, với tổng mức phạt tiền tối đa không vượt quá 150.000.000 đồng.",NĐ 168/2024/NĐ-CP,condition
"5. Phạt tiền từ 800.000 đồng đến 1.200.000 đồng trên mỗi người vượt quá quy định được phép chở của phương tiện nhưng tổng mức phạt tiền tối đa không vượt quá 75.000.000 đồng đối với chủ phương tiện là cá nhân, từ 1.600.000 đồng đến 2.400.000 đồng trên mỗi người vượt quá quy định được phép chở của phương tiện nhưng tổng mức phạt tiền tối đa không vượt quá 150.000.000 đồng đối với chủ phương tiện là tổ chức giao phương tiện hoặc để cho người làm công, người đại diện điều khiển phương tiện thực hiện hành vi vi phạm quy định tại khoản 2",Các mức phạt và quy định về việc chở quá số người quy định trên phương tiện được áp dụng cho những loại chủ phương tiện nào và bao gồm những quy định gì?,"Các mức phạt và quy định về việc chở quá số người quy định trên phương tiện được áp dụng cho hai loại chủ phương tiện là cá nhân và tổ chức, với mức phạt từ 800.000 đồng đến 1.200.000 đồng trên mỗi người vượt quá cho chủ phương tiện cá nhân và từ 1.600.000 đồng đến 2.400.000 đồng trên mỗi người vượt quá cho chủ phương tiện tổ chức. Tổng mức phạt tiền tối đa không vượt quá 75.000.000 đồng cho chủ phương tiện cá nhân và 150.000.000 đồng cho chủ phương tiện tổ chức.",NĐ 168/2024/NĐ-CP,synthesis
